Gene stable ID,Gene name,UniProtKB/Swiss-Prot ID
ENSMUSG00000027673,Ndufb5,
ENSMUSG00000041974,Spidr,Q8BGX7
ENSMUSG00000027673,Ndufb5,
ENSMUSG00000027673,Ndufb5,
ENSMUSG00000024150,Mcfd2,Q8K5B2
ENSMUSG00000024150,Mcfd2,Q8K5B2
ENSMUSG00000024150,Mcfd2,Q8K5B2
ENSMUSG00000024150,Mcfd2,
ENSMUSG00000024150,Mcfd2,
ENSMUSG00000024150,Mcfd2,
ENSMUSG00000021245,Mlh3,
ENSMUSG00000021245,Mlh3,
ENSMUSG00000054414,Slc30a7,Q9JKN1
ENSMUSG00000007817,Zmiz1,Q6P1E1
ENSMUSG00000021245,Mlh3,
ENSMUSG00000007817,Zmiz1,Q6P1E1
ENSMUSG00000002617,Zfp40,
ENSMUSG00000041957,Pkp2,Q9CQ73
ENSMUSG00000002617,Zfp40,
ENSMUSG00000002617,Zfp40,
ENSMUSG00000002617,Zfp40,
ENSMUSG00000008822,Acyp1,P56376
ENSMUSG00000008822,Acyp1,P56376
ENSMUSG00000008822,Acyp1,
ENSMUSG00000022792,Yars2,
ENSMUSG00000008822,Acyp1,
ENSMUSG00000045064,Zc2hc1c,
ENSMUSG00000045064,Zc2hc1c,Q8CCG1
ENSMUSG00000022792,Yars2,Q8BYL4
ENSMUSG00000005148,Klf5,Q9Z0Z7
ENSMUSG00000022792,Yars2,
ENSMUSG00000005148,Klf5,
ENSMUSG00000022792,Yars2,
ENSMUSG00000072294,Klf12,O35738
ENSMUSG00000054728,Phactr1,Q2M3X8
ENSMUSG00000072294,Klf12,
ENSMUSG00000072294,Klf12,O35738
ENSMUSG00000054728,Phactr1,Q2M3X8
ENSMUSG00000054728,Phactr1,Q2M3X8
ENSMUSG00000054728,Phactr1,Q2M3X8
ENSMUSG00000054728,Phactr1,
ENSMUSG00000034290,Nek9,Q8K1R7
ENSMUSG00000054728,Phactr1,
ENSMUSG00000021248,Tmed10,Q9D1D4
ENSMUSG00000021248,Tmed10,
ENSMUSG00000054728,Phactr1,
ENSMUSG00000063663,Brwd3,A2AHJ4
ENSMUSG00000054728,Phactr1,
ENSMUSG00000054728,Phactr1,Q2M3X8
ENSMUSG00000021250,Fos,P01101
ENSMUSG00000063663,Brwd3,
ENSMUSG00000037148,Arhgap10,Q6Y5D8
ENSMUSG00000063663,Brwd3,
ENSMUSG00000037148,Arhgap10,Q6Y5D8
ENSMUSG00000037148,Arhgap10,Q6Y5D8
ENSMUSG00000022146,Osmr,
ENSMUSG00000022146,Osmr,
ENSMUSG00000063663,Brwd3,A2AHJ4
ENSMUSG00000022967,Ifnar1,P33896
ENSMUSG00000022967,Ifnar1,
ENSMUSG00000036918,Ttc7,Q8BGB2
ENSMUSG00000022967,Ifnar1,P33896
ENSMUSG00000036918,Ttc7,
ENSMUSG00000022967,Ifnar1,
ENSMUSG00000022967,Ifnar1,
ENSMUSG00000022967,Ifnar1,
ENSMUSG00000031245,Hmgn5,Q9JL35
ENSMUSG00000072568,Lratd2,
ENSMUSG00000013150,Gfod2,Q9CYH5
ENSMUSG00000036918,Ttc7,
ENSMUSG00000013150,Gfod2,
ENSMUSG00000036918,Ttc7,
ENSMUSG00000031246,Sh3bgrl,Q9JJU8
ENSMUSG00000061458,Nol10,Q5RJG1
ENSMUSG00000021368,Tbc1d7,
ENSMUSG00000022965,Ifngr2,
ENSMUSG00000022965,Ifngr2,
ENSMUSG00000027963,Extl2,Q9ES89
ENSMUSG00000027963,Extl2,
ENSMUSG00000022964,Tmem50b,Q9D1X9
ENSMUSG00000022964,Tmem50b,
ENSMUSG00000011179,Odc1,P00860
ENSMUSG00000022964,Tmem50b,
ENSMUSG00000027963,Extl2,Q9ES89
ENSMUSG00000011179,Odc1,
ENSMUSG00000058586,Serhl,
ENSMUSG00000011179,Odc1,
ENSMUSG00000058586,Serhl,
ENSMUSG00000037134,Prmt9,Q3U3W5
ENSMUSG00000071379,Hpcal1,P62748
ENSMUSG00000021368,Tbc1d7,Q9D0K0
ENSMUSG00000071379,Hpcal1,
ENSMUSG00000021368,Tbc1d7,Q9D0K0
ENSMUSG00000021368,Tbc1d7,
ENSMUSG00000037134,Prmt9,
ENSMUSG00000055531,Cpsf6,Q6NVF9
ENSMUSG00000021368,Tbc1d7,
ENSMUSG00000021368,Tbc1d7,
ENSMUSG00000037134,Prmt9,
ENSMUSG00000021368,Tbc1d7,
ENSMUSG00000055531,Cpsf6,
ENSMUSG00000039131,Gipc2,Q9Z2H7
ENSMUSG00000055531,Cpsf6,
ENSMUSG00000021368,Tbc1d7,Q9D0K0
ENSMUSG00000055531,Cpsf6,
ENSMUSG00000055531,Cpsf6,Q6NVF9
ENSMUSG00000055531,Cpsf6,
ENSMUSG00000055531,Cpsf6,
ENSMUSG00000036438,Calm2,P0DP26
ENSMUSG00000036438,Calm2,P0DP27
ENSMUSG00000036438,Calm2,P0DP28
ENSMUSG00000051335,Gfod1,Q3UHD2
ENSMUSG00000036438,Calm2,
ENSMUSG00000051335,Gfod1,
ENSMUSG00000058586,Serhl,Q9EPB5
ENSMUSG00000036438,Calm2,
ENSMUSG00000058586,Serhl,
ENSMUSG00000058586,Serhl,
ENSMUSG00000028035,Dnajb4,Q9D832
ENSMUSG00000058586,Serhl,
ENSMUSG00000037544,Dlgap5,
ENSMUSG00000078495,Zfp984,
ENSMUSG00000037544,Dlgap5,
ENSMUSG00000028035,Dnajb4,Q9D832
ENSMUSG00000078495,Zfp984,
ENSMUSG00000028035,Dnajb4,Q9D832
ENSMUSG00000028035,Dnajb4,
ENSMUSG00000059423,Zfp933,
ENSMUSG00000059423,Zfp933,
ENSMUSG00000037544,Dlgap5,
ENSMUSG00000022346,Myc,P01108
ENSMUSG00000037544,Dlgap5,
ENSMUSG00000022346,Myc,
ENSMUSG00000037544,Dlgap5,
ENSMUSG00000022346,Myc,P01108
ENSMUSG00000028517,Plpp3,Q99JY8
ENSMUSG00000022346,Myc,
ENSMUSG00000036292,Gramd1c,
ENSMUSG00000022346,Myc,
ENSMUSG00000036292,Gramd1c,
ENSMUSG00000022346,Myc,P01108
ENSMUSG00000036292,Gramd1c,Q8CI52
ENSMUSG00000022346,Myc,
ENSMUSG00000037415,Ranbp10,Q6VN19
ENSMUSG00000036292,Gramd1c,
ENSMUSG00000037415,Ranbp10,
ENSMUSG00000049792,Bag5,Q8CI32
ENSMUSG00000049792,Bag5,Q8CI32
ENSMUSG00000049792,Bag5,
ENSMUSG00000049792,Bag5,
ENSMUSG00000031617,Tmem184c,Q3TPR7
ENSMUSG00000031617,Tmem184c,
ENSMUSG00000027962,Vcam1,
ENSMUSG00000031617,Tmem184c,
ENSMUSG00000027962,Vcam1,P29533
ENSMUSG00000027962,Vcam1,
ENSMUSG00000054021,Sirt5,
ENSMUSG00000054021,Sirt5,Q8K2C6
ENSMUSG00000054021,Sirt5,
ENSMUSG00000054021,Sirt5,
ENSMUSG00000054021,Sirt5,
ENSMUSG00000054021,Sirt5,
ENSMUSG00000054021,Sirt5,
ENSMUSG00000037787,Coa8,Q9CQW7
ENSMUSG00000054021,Sirt5,Q8K2C6
ENSMUSG00000037787,Coa8,Q9CQW7
ENSMUSG00000037787,Coa8,
ENSMUSG00000037787,Coa8,
ENSMUSG00000029022,Miip,A2A7Y5
ENSMUSG00000029022,Miip,A2A7Y5
ENSMUSG00000029022,Miip,A2A7Y5
ENSMUSG00000021028,Mbip,Q99LQ1
ENSMUSG00000021028,Mbip,
ENSMUSG00000041482,Piezo2,
ENSMUSG00000005371,Fbxo11,Q7TPD1
ENSMUSG00000041482,Piezo2,
ENSMUSG00000031616,Ednra,Q61614
ENSMUSG00000054263,Lifr,
ENSMUSG00000005371,Fbxo11,Q7TPD1
ENSMUSG00000041482,Piezo2,
ENSMUSG00000041482,Piezo2,
ENSMUSG00000016534,Lamp2,P17047
ENSMUSG00000005371,Fbxo11,
ENSMUSG00000041482,Piezo2,
ENSMUSG00000005371,Fbxo11,Q7TPD1
ENSMUSG00000041482,Piezo2,
ENSMUSG00000005371,Fbxo11,
ENSMUSG00000016534,Lamp2,P17047
ENSMUSG00000036672,Cenpt,
ENSMUSG00000016534,Lamp2,P17047
ENSMUSG00000034617,Mtrr,
ENSMUSG00000034617,Mtrr,
ENSMUSG00000034998,Foxn2,
ENSMUSG00000020183,Cpm,Q80V42
ENSMUSG00000034998,Foxn2,
ENSMUSG00000041482,Piezo2,Q8CD54
ENSMUSG00000034617,Mtrr,
ENSMUSG00000041482,Piezo2,
ENSMUSG00000034617,Mtrr,
ENSMUSG00000041482,Piezo2,
ENSMUSG00000034998,Foxn2,
ENSMUSG00000034617,Mtrr,
ENSMUSG00000034617,Mtrr,
ENSMUSG00000034617,Mtrr,
ENSMUSG00000036672,Cenpt,Q3TJM4
ENSMUSG00000036672,Cenpt,
ENSMUSG00000036672,Cenpt,
ENSMUSG00000033502,Cdc14a,Q6GQT0
ENSMUSG00000033083,Tbc1d4,
ENSMUSG00000036442,Thap11,Q9JJD0
ENSMUSG00000052459,Atp6v1a,P50516
ENSMUSG00000052459,Atp6v1a,P50516
ENSMUSG00000033083,Tbc1d4,
ENSMUSG00000033083,Tbc1d4,
ENSMUSG00000033502,Cdc14a,Q6GQT0
ENSMUSG00000052459,Atp6v1a,
ENSMUSG00000052459,Atp6v1a,
ENSMUSG00000052459,Atp6v1a,
ENSMUSG00000033502,Cdc14a,
ENSMUSG00000033502,Cdc14a,
ENSMUSG00000025262,Fam120c,Q8C3F2
ENSMUSG00000063200,Nol7,Q9D7Z3
ENSMUSG00000063200,Nol7,Q9D7Z3
ENSMUSG00000033083,Tbc1d4,
ENSMUSG00000033083,Tbc1d4,
ENSMUSG00000035620,Ric8b,Q80XE1
ENSMUSG00000063200,Nol7,
ENSMUSG00000035620,Ric8b,
ENSMUSG00000034709,Ppp1r21,Q3TDD9
ENSMUSG00000027784,Ppm1l,Q8BHN0
ENSMUSG00000021532,Fastkd3,
ENSMUSG00000035620,Ric8b,Q80XE1
ENSMUSG00000033855,Ston1,
ENSMUSG00000060935,Tmem263,Q9DAM7
ENSMUSG00000060935,Tmem263,Q9DAM7
ENSMUSG00000033855,Ston1,Q8CDJ8
ENSMUSG00000033855,Ston1,Q8CDJ8
ENSMUSG00000031511,Arhgef7,
ENSMUSG00000037536,Fbxo34,
ENSMUSG00000033855,Ston1,Q8CDJ8
ENSMUSG00000037536,Fbxo34,
ENSMUSG00000024921,Smarca2,
ENSMUSG00000037536,Fbxo34,
ENSMUSG00000024921,Smarca2,
ENSMUSG00000037536,Fbxo34,
ENSMUSG00000021532,Fastkd3,Q8BSN9
ENSMUSG00000021532,Fastkd3,
ENSMUSG00000021532,Fastkd3,
ENSMUSG00000037536,Fbxo34,Q80XI1
ENSMUSG00000021532,Fastkd3,Q8BSN9
ENSMUSG00000024921,Smarca2,
ENSMUSG00000020038,Cry1,P97784
ENSMUSG00000021532,Fastkd3,
ENSMUSG00000021532,Fastkd3,
ENSMUSG00000037536,Fbxo34,
ENSMUSG00000020038,Cry1,
ENSMUSG00000037536,Fbxo34,Q80XI1
ENSMUSG00000037536,Fbxo34,
ENSMUSG00000037536,Fbxo34,
ENSMUSG00000037536,Fbxo34,
ENSMUSG00000037536,Fbxo34,Q80XI1
ENSMUSG00000037536,Fbxo34,Q80XI1
ENSMUSG00000024921,Smarca2,
ENSMUSG00000024921,Smarca2,
ENSMUSG00000024921,Smarca2,
ENSMUSG00000027787,Nmd3,Q99L48
ENSMUSG00000024921,Smarca2,
ENSMUSG00000027787,Nmd3,
ENSMUSG00000021973,Micu2,Q8CD10
ENSMUSG00000027787,Nmd3,
ENSMUSG00000005871,Apc,
ENSMUSG00000046351,Zfp322a,Q8BZ89
ENSMUSG00000024921,Smarca2,
ENSMUSG00000024921,Smarca2,
ENSMUSG00000027787,Nmd3,
ENSMUSG00000046351,Zfp322a,
ENSMUSG00000054263,Lifr,P42703
ENSMUSG00000046351,Zfp322a,
ENSMUSG00000054263,Lifr,P42703
ENSMUSG00000046351,Zfp322a,
ENSMUSG00000054263,Lifr,P42703
ENSMUSG00000054263,Lifr,P42703
ENSMUSG00000054263,Lifr,P42703
ENSMUSG00000054263,Lifr,P42703
ENSMUSG00000064120,Mocs1,
ENSMUSG00000005871,Apc,
ENSMUSG00000036376,Abt1,Q9QYL7
ENSMUSG00000029020,Mfn2,Q80U63
ENSMUSG00000005871,Apc,
ENSMUSG00000029020,Mfn2,Q80U63
ENSMUSG00000005871,Apc,
ENSMUSG00000029020,Mfn2,Q80U63
ENSMUSG00000029020,Mfn2,Q80U63
ENSMUSG00000005871,Apc,
ENSMUSG00000029020,Mfn2,
ENSMUSG00000029020,Mfn2,
ENSMUSG00000005871,Apc,
ENSMUSG00000063975,Slco1a5,
ENSMUSG00000021288,Klc1,
ENSMUSG00000021288,Klc1,
ENSMUSG00000037526,Atg14,Q8CDJ3
ENSMUSG00000021288,Klc1,
ENSMUSG00000000706,Btn1a1,Q62556
ENSMUSG00000037526,Atg14,
ENSMUSG00000000706,Btn1a1,
ENSMUSG00000037526,Atg14,Q8CDJ3
ENSMUSG00000064120,Mocs1,Q5RKZ7
ENSMUSG00000032358,Fam83b,Q0VBM2
ENSMUSG00000021288,Klc1,
ENSMUSG00000032358,Fam83b,Q0VBM2
ENSMUSG00000024921,Smarca2,
ENSMUSG00000024921,Smarca2,
ENSMUSG00000021288,Klc1,
ENSMUSG00000021288,Klc1,
ENSMUSG00000020184,Mdm2,P23804
ENSMUSG00000063975,Slco1a5,
ENSMUSG00000063975,Slco1a5,
ENSMUSG00000020184,Mdm2,P23804
ENSMUSG00000064120,Mocs1,Q5RKZ7
ENSMUSG00000035451,Foxa1,P35582
ENSMUSG00000063975,Slco1a5,
ENSMUSG00000019055,Plod1,Q9R0E2
ENSMUSG00000020184,Mdm2,
ENSMUSG00000064120,Mocs1,
ENSMUSG00000019055,Plod1,
ENSMUSG00000064120,Mocs1,
ENSMUSG00000064120,Mocs1,
ENSMUSG00000046782,Ttc6,
ENSMUSG00000019055,Plod1,
ENSMUSG00000046782,Ttc6,
ENSMUSG00000046782,Ttc6,
ENSMUSG00000044496,2510039O18Rik,Q91X21
ENSMUSG00000029864,Gstk1,Q9DCM2
ENSMUSG00000021287,Xrcc3,
ENSMUSG00000060181,Slc35e3,Q6PGC7
ENSMUSG00000029864,Gstk1,
ENSMUSG00000024921,Smarca2,
ENSMUSG00000021287,Xrcc3,Q9CXE6
ENSMUSG00000024921,Smarca2,
ENSMUSG00000024921,Smarca2,
ENSMUSG00000071506,Tmem139,
ENSMUSG00000024921,Smarca2,
ENSMUSG00000031095,Cul4b,
ENSMUSG00000024583,Txnl1,Q8CDN6
ENSMUSG00000024583,Txnl1,
ENSMUSG00000024583,Txnl1,
ENSMUSG00000024583,Txnl1,
ENSMUSG00000024583,Txnl1,
ENSMUSG00000031095,Cul4b,A2A432
ENSMUSG00000031095,Cul4b,
ENSMUSG00000024921,Smarca2,
ENSMUSG00000024921,Smarca2,
ENSMUSG00000041671,Pyroxd1,Q3TMV7
ENSMUSG00000031095,Cul4b,A2A432
ENSMUSG00000024921,Smarca2,
ENSMUSG00000024921,Smarca2,
ENSMUSG00000024921,Smarca2,
ENSMUSG00000022789,Dnm1l,Q8K1M6
ENSMUSG00000024921,Smarca2,
ENSMUSG00000024921,Smarca2,
ENSMUSG00000024921,Smarca2,
ENSMUSG00000024921,Smarca2,
ENSMUSG00000022789,Dnm1l,Q8K1M6
ENSMUSG00000024921,Smarca2,
ENSMUSG00000024921,Smarca2,
ENSMUSG00000024921,Smarca2,
ENSMUSG00000068245,Phf11d,A6H5X4
ENSMUSG00000022789,Dnm1l,
ENSMUSG00000024921,Smarca2,
ENSMUSG00000024921,Smarca2,
ENSMUSG00000022789,Dnm1l,Q8K1M6
ENSMUSG00000024921,Smarca2,
ENSMUSG00000024921,Smarca2,
ENSMUSG00000068245,Phf11d,A6H5X4
ENSMUSG00000024921,Smarca2,
ENSMUSG00000068245,Phf11d,A6H5X4
ENSMUSG00000020986,Sec23a,Q01405
ENSMUSG00000038546,Ranbp9,
ENSMUSG00000020986,Sec23a,
ENSMUSG00000029863,Casp2,P29594
ENSMUSG00000038546,Ranbp9,
ENSMUSG00000024921,Smarca2,
ENSMUSG00000022789,Dnm1l,Q8K1M6
ENSMUSG00000038546,Ranbp9,P69566
ENSMUSG00000022789,Dnm1l,Q8K1M6
ENSMUSG00000029863,Casp2,
ENSMUSG00000038546,Ranbp9,
ENSMUSG00000025525,Apool,Q78IK4
ENSMUSG00000038546,Ranbp9,
ENSMUSG00000038546,Ranbp9,
ENSMUSG00000025525,Apool,
ENSMUSG00000091144,Phf11c,
ENSMUSG00000024926,Kat5,
ENSMUSG00000060121,Gemin2,Q9CQQ4
ENSMUSG00000000355,Mcts1,Q9DB27
ENSMUSG00000031511,Arhgef7,Q9ES28
ENSMUSG00000022698,Naa50,Q6PGB6
ENSMUSG00000022698,Naa50,Q6PGB6
ENSMUSG00000021371,Mcur1,Q9CXD6
ENSMUSG00000022698,Naa50,Q6PGB6
ENSMUSG00000022698,Naa50,Q6PGB6
ENSMUSG00000048970,C1galt1c1,Q9JMG2
ENSMUSG00000039316,Rftn1,Q6A0D4
ENSMUSG00000039316,Rftn1,
ENSMUSG00000068284,Usf3,
ENSMUSG00000068284,Usf3,
ENSMUSG00000068284,Usf3,
ENSMUSG00000042961,Egflam,Q4VBE4
ENSMUSG00000042961,Egflam,Q4VBE4
ENSMUSG00000042961,Egflam,
ENSMUSG00000020257,Wdr82,Q8BFQ4
ENSMUSG00000021255,Esrrb,
ENSMUSG00000020257,Wdr82,
ENSMUSG00000031511,Arhgef7,
ENSMUSG00000021255,Esrrb,
ENSMUSG00000020257,Wdr82,
ENSMUSG00000021255,Esrrb,
ENSMUSG00000020257,Wdr82,
ENSMUSG00000053216,Btn2a2,
ENSMUSG00000025529,Zfp711,
ENSMUSG00000020257,Wdr82,
ENSMUSG00000021255,Esrrb,Q61539
ENSMUSG00000031511,Arhgef7,Q9ES28
ENSMUSG00000025529,Zfp711,
ENSMUSG00000053216,Btn2a2,A4QPC6
ENSMUSG00000021255,Esrrb,Q61539
ENSMUSG00000031511,Arhgef7,
ENSMUSG00000025529,Zfp711,
ENSMUSG00000031511,Arhgef7,
ENSMUSG00000053216,Btn2a2,
ENSMUSG00000031511,Arhgef7,
ENSMUSG00000053216,Btn2a2,A4QPC6
ENSMUSG00000031511,Arhgef7,
ENSMUSG00000071350,Setdb2,
ENSMUSG00000071350,Setdb2,Q8C267
ENSMUSG00000038910,Plcl2,Q8K394
ENSMUSG00000006611,Hfe,
ENSMUSG00000019889,Ptprk,P35822
ENSMUSG00000008450,Nutf2,P61971
ENSMUSG00000039828,Wdr70,
ENSMUSG00000019889,Ptprk,
ENSMUSG00000071350,Setdb2,Q8C267
ENSMUSG00000039828,Wdr70,
ENSMUSG00000019889,Ptprk,
ENSMUSG00000008450,Nutf2,
ENSMUSG00000008450,Nutf2,
ENSMUSG00000008450,Nutf2,
ENSMUSG00000008450,Nutf2,P61971
ENSMUSG00000031993,Snx19,Q6P4T1
ENSMUSG00000006611,Hfe,P70387
ENSMUSG00000031993,Snx19,
ENSMUSG00000006611,Hfe,
ENSMUSG00000019889,Ptprk,
ENSMUSG00000006611,Hfe,
ENSMUSG00000019889,Ptprk,
ENSMUSG00000036181,H1f2,P15864
ENSMUSG00000034607,Pof1b,Q8K4L4
ENSMUSG00000033453,Adamts15,P59384
ENSMUSG00000033453,Adamts15,
ENSMUSG00000024926,Kat5,Q8CHK4
ENSMUSG00000030243,Recql,Q9Z129
ENSMUSG00000030243,Recql,
ENSMUSG00000030243,Recql,
ENSMUSG00000030243,Recql,Q9Z129
ENSMUSG00000030243,Recql,
ENSMUSG00000022378,Cyrib,Q921M7
ENSMUSG00000022378,Cyrib,Q921M7
ENSMUSG00000022378,Cyrib,Q921M7
ENSMUSG00000030243,Recql,
ENSMUSG00000020253,Ppm1m,
ENSMUSG00000022378,Cyrib,
ENSMUSG00000030243,Recql,
ENSMUSG00000030243,Recql,
ENSMUSG00000022378,Cyrib,
ENSMUSG00000022378,Cyrib,
ENSMUSG00000021286,Zfyve21,Q8VCM3
ENSMUSG00000021286,Zfyve21,
ENSMUSG00000021286,Zfyve21,
ENSMUSG00000021981,Cab39l,Q9DB16
ENSMUSG00000021286,Zfyve21,
ENSMUSG00000021981,Cab39l,Q9DB16
ENSMUSG00000021981,Cab39l,
ENSMUSG00000021286,Zfyve21,
ENSMUSG00000021981,Cab39l,
ENSMUSG00000020253,Ppm1m,
ENSMUSG00000020253,Ppm1m,
ENSMUSG00000020253,Ppm1m,
ENSMUSG00000020253,Ppm1m,
ENSMUSG00000030245,Golt1b,Q9CR60
ENSMUSG00000024926,Kat5,Q8CHK4
ENSMUSG00000020993,Trappc6b,Q9D289
ENSMUSG00000025531,Chm,
ENSMUSG00000025531,Chm,
ENSMUSG00000031994,Adamts8,
ENSMUSG00000040560,Wdr7,Q920I9
ENSMUSG00000024926,Kat5,
ENSMUSG00000020993,Trappc6b,
ENSMUSG00000024926,Kat5,Q8CHK4
ENSMUSG00000031994,Adamts8,
ENSMUSG00000040560,Wdr7,
ENSMUSG00000020993,Trappc6b,
ENSMUSG00000040560,Wdr7,
ENSMUSG00000020993,Trappc6b,
ENSMUSG00000070047,Fat1,
ENSMUSG00000020993,Trappc6b,
ENSMUSG00000024926,Kat5,
ENSMUSG00000040560,Wdr7,Q920I9
ENSMUSG00000040560,Wdr7,
ENSMUSG00000070047,Fat1,
ENSMUSG00000024926,Kat5,
ENSMUSG00000070047,Fat1,
ENSMUSG00000070047,Fat1,
ENSMUSG00000070047,Fat1,
ENSMUSG00000047412,Zbtb44,Q8R0A2
ENSMUSG00000047412,Zbtb44,Q8R0A2
ENSMUSG00000047412,Zbtb44,
ENSMUSG00000021982,Cdadc1,
ENSMUSG00000047412,Zbtb44,
ENSMUSG00000047412,Zbtb44,
ENSMUSG00000021982,Cdadc1,Q8BMD5
ENSMUSG00000047412,Zbtb44,Q8R0A2
ENSMUSG00000021982,Cdadc1,Q8BMD5
ENSMUSG00000021285,Ppp1r13b,Q62415
ENSMUSG00000021982,Cdadc1,Q8BMD5
ENSMUSG00000021285,Ppp1r13b,
ENSMUSG00000021982,Cdadc1,Q8BMD5
ENSMUSG00000028136,Snx27,Q3UHD6
ENSMUSG00000044461,Shisa2,Q8QZV2
ENSMUSG00000028136,Snx27,Q3UHD6
ENSMUSG00000028136,Snx27,
ENSMUSG00000020994,Pnn,
ENSMUSG00000061887,Ssbp3,Q9D032
ENSMUSG00000028136,Snx27,
ENSMUSG00000061887,Ssbp3,
ENSMUSG00000028136,Snx27,
ENSMUSG00000020994,Pnn,
ENSMUSG00000061887,Ssbp3,Q9D032
ENSMUSG00000061887,Ssbp3,
ENSMUSG00000034168,Irf2bpl,Q8K3X4
ENSMUSG00000009470,Tnpo1,Q8BFY9
ENSMUSG00000009470,Tnpo1,Q8BFY9
ENSMUSG00000021290,Atp5mj,P56379
ENSMUSG00000024927,Rela,Q04207
ENSMUSG00000024927,Rela,
ENSMUSG00000021290,Atp5mj,P56379
ENSMUSG00000021290,Atp5mj,
ENSMUSG00000024927,Rela,
ENSMUSG00000022142,Nup155,Q99P88
ENSMUSG00000009470,Tnpo1,
ENSMUSG00000022142,Nup155,
ENSMUSG00000024927,Rela,
ENSMUSG00000009470,Tnpo1,
ENSMUSG00000061887,Ssbp3,
ENSMUSG00000030246,Ldhb,
ENSMUSG00000020042,Abtb3,Q6GQW0
ENSMUSG00000020042,Abtb3,
ENSMUSG00000020042,Abtb3,
ENSMUSG00000079057,Cyp4v3,Q9DBW0
ENSMUSG00000034157,Cipc,
ENSMUSG00000034157,Cipc,
ENSMUSG00000034157,Cipc,
ENSMUSG00000024924,Vldlr,
ENSMUSG00000034157,Cipc,Q8R0W1
ENSMUSG00000063895,Nup58,Q8R332
ENSMUSG00000022962,Gart,Q64737
ENSMUSG00000024588,Fech,
ENSMUSG00000034157,Cipc,
ENSMUSG00000034157,Cipc,
ENSMUSG00000034157,Cipc,
ENSMUSG00000022962,Gart,
ENSMUSG00000034157,Cipc,
ENSMUSG00000022962,Gart,
ENSMUSG00000034157,Cipc,Q8R0W1
ENSMUSG00000034157,Cipc,
ENSMUSG00000022962,Gart,
ENSMUSG00000001785,Pwp1,
ENSMUSG00000022962,Gart,Q64737
ENSMUSG00000021650,Ptcd2,Q8R3K3
ENSMUSG00000022962,Gart,Q64737
ENSMUSG00000022962,Gart,Q64737
ENSMUSG00000022962,Gart,
ENSMUSG00000022962,Gart,
ENSMUSG00000024588,Fech,P22315
ENSMUSG00000030246,Ldhb,
ENSMUSG00000030246,Ldhb,P16125
ENSMUSG00000030246,Ldhb,
ENSMUSG00000030246,Ldhb,
ENSMUSG00000024588,Fech,
ENSMUSG00000024588,Fech,
ENSMUSG00000030246,Ldhb,P16125
ENSMUSG00000005968,Tuft1,O08970
ENSMUSG00000024588,Fech,
ENSMUSG00000005968,Tuft1,O08970
ENSMUSG00000024588,Fech,
ENSMUSG00000001785,Pwp1,Q99LL5
ENSMUSG00000005968,Tuft1,
ENSMUSG00000024588,Fech,
ENSMUSG00000039801,Cplane1,Q8CE72
ENSMUSG00000005968,Tuft1,
ENSMUSG00000024588,Fech,
ENSMUSG00000024588,Fech,
ENSMUSG00000005968,Tuft1,
ENSMUSG00000024588,Fech,
ENSMUSG00000039801,Cplane1,
ENSMUSG00000001785,Pwp1,
ENSMUSG00000028622,Mrpl37,Q921S7
ENSMUSG00000047719,Ubiad1,Q9DC60
ENSMUSG00000031995,St14,P56677
ENSMUSG00000052681,Rap1b,Q99JI6
ENSMUSG00000052681,Rap1b,
ENSMUSG00000031995,St14,
ENSMUSG00000031995,St14,
ENSMUSG00000041632,Mrps27,Q8BK72
ENSMUSG00000041632,Mrps27,
ENSMUSG00000052727,Map1b,P14873
ENSMUSG00000052727,Map1b,
ENSMUSG00000028621,Cyb5rl,B1AS42
ENSMUSG00000028621,Cyb5rl,
ENSMUSG00000028621,Cyb5rl,
ENSMUSG00000028621,Cyb5rl,
ENSMUSG00000028621,Cyb5rl,
ENSMUSG00000028621,Cyb5rl,B1AS42
ENSMUSG00000046182,Gsg1l,D3Z7H4
ENSMUSG00000028621,Cyb5rl,
ENSMUSG00000028621,Cyb5rl,
ENSMUSG00000028621,Cyb5rl,
ENSMUSG00000028621,Cyb5rl,B1AS42
ENSMUSG00000022141,Nipbl,Q6KCD5
ENSMUSG00000036270,Edc4,
ENSMUSG00000041229,Phf8,Q80TJ7
ENSMUSG00000036270,Edc4,
ENSMUSG00000036270,Edc4,
ENSMUSG00000038518,Jarid2,
ENSMUSG00000038518,Jarid2,
ENSMUSG00000036270,Edc4,
ENSMUSG00000022696,Sidt1,Q6AXF6
ENSMUSG00000036270,Edc4,
ENSMUSG00000022696,Sidt1,
ENSMUSG00000039748,Exo1,Q9QZ11
ENSMUSG00000022696,Sidt1,
ENSMUSG00000037686,Aspg,A0JNU3
ENSMUSG00000039748,Exo1,
ENSMUSG00000036955,Kifbp,
ENSMUSG00000023277,Twf2,Q9Z0P5
ENSMUSG00000037686,Aspg,
ENSMUSG00000036955,Kifbp,
ENSMUSG00000023277,Twf2,
ENSMUSG00000037686,Aspg,
ENSMUSG00000023277,Twf2,
ENSMUSG00000039748,Exo1,
ENSMUSG00000023277,Twf2,
ENSMUSG00000039748,Exo1,
ENSMUSG00000037686,Aspg,
ENSMUSG00000039748,Exo1,
ENSMUSG00000039748,Exo1,
ENSMUSG00000036955,Kifbp,Q6ZPU9
ENSMUSG00000037686,Aspg,
ENSMUSG00000048310,Pskh1,Q91YA2
ENSMUSG00000039748,Exo1,
